1527	Chris Daughtry	For me, something will come in my head and I'll either end up calling my cell phone to record it, or I'll just pick my guitar up and see what comes out. Sometimes it sucks, sometimes it doesn't. So there's really no set method behind it.
1528	Chris D'Elia	I definitely am a performer, and there are different styles of stand-up; I mean, some people are writers and they get onstage to get jokes out, and that's definitely not what I do. I like to just go up and, if I'm telling a story about someone, I'll play his or her part.
1529	Chris D'Elia	I would never say that I'm good at being on dates. I think I like to try to find a connection with somebody, like, that's my main thing. I think that maybe if you find a connection with a girl on a date, that's like the No. 1 thing, and then it's like, 'Cool, that was a great date.'
1530	Chris D'Elia	Being on 'Whitney' is a job, but stand-up is my life. I could never stop. There's an art to it. I love having strangers laugh with me, so as long as I can continue doing that, I'll be happy. Working on a show and collectively sharing ideas with a cast is great, but stand-up is my first love.
1531	Chris D'Elia	I never really feel like just standing there and telling jokes. I want to move around. In fact, it's hard for me to write a joke where I don't end up on the ground for some reason. Hey, at least that way, I know no comics will steal my jokes. Too many bruises.
1532	Chris D'Elia	I'm a selfish person, and I'm going onstage to have a good time, and I'd love if you want to be a part of it. So if people don't get it, they're wrong. I think they're wrong, and I think they either don't want to have a good time or they just don't like my style.
1533	Chris Farley	I remember one time when all the nuns in my Catholic grade school got around in a semicircle, me and Mom in the middle, and they said, 'Mrs. Farley, the children at school are laughing at Christopher, not with him.' I thought, 'Who cares? As long as they're laughing.'
1534	Chris Farley	I was in the Pritikin Center in Santa Monica once, trying to lose 30 or 40 pounds in a month. I'd work... on a treadmill and with the weights, but it was driving me nuts. So I escaped. Tom Arnold picked me up and we went to Le Dome and had tons of desserts.
1535	Chris Farley	I have a tendency toward the pleasures of the flesh. It's a battle for me, as far as weight and things like that. But I'm curbing them because I want to continue to do comedy, and the two don't mix. So I try to fight those demons.
1536	Chris Farley	People... need a time to laugh. It's up to us to bonk ourselves on the head and slip on a banana peel so the average guy can say, 'I may be bad, honey, but I'm not as much of an idiot as that guy on the screen.'
1537	Chris Farley	I used to think that you could get to a level of success where the laws of the universe didn't apply. But they do. It's still life on life's terms, not on movie-star terms. I still have to work at relationships. I still have to work on my weight and some of my other demons.
1538	Chris Hadfield	Ultimately, leadership is not about glorious crowning acts. It's about keeping your team focused on a goal and motivated to do their best to achieve it, especially when the stakes are high and the consequences really matter. It is about laying the groundwork for others' success, and then standing back and letting them shine.
1539	Chris Hadfield	Almost everything worthwhile carries with it some sort of risk, whether it's starting a new business, whether it's leaving home, whether it's getting married, or whether it's flying in space.
1540	Chris Hadfield	The International Space Station is a phenomenal laboratory, an unparalleled test bed for new invention and discovery. Yet I often thought, while silently gazing out the window at Earth, that the actual legacy of humanity's attempts to step into space will be a better understanding of our current planet and how to take care of it.
1541	Chris Hadfield	I'm really looking forward to it, if you can imagine floating weightless, watching the world pour by through the big bay window of the space station playing a guitar; just a tremendous place to think about where we are in history.
1542	Chris Hadfield	For the last several years and culminating in six months in orbit next year, I've been training for my third space flight. This one is almost in a category completely different than the previous two, specifically to live in on the space station for six months, to command a space ship and to fly a new rocket ship.
1543	Chris Hadfield	There are no wishy-washy astronauts. You don't get up there by being uncaring and blase. And whatever gave you the sense of tenacity and purpose to get that far in life is absolutely reaffirmed and deepened by the experience itself.
1544	Chris Hadfield	Navigation in space is hard. On Earth there are references to go by, things to look at, roads to follow. The problem is worse in orbit since we're going so fast - a small error gets worse quickly at 8 km/sec. We navigate using reference to the Earth and the stars, have a computer onboard that tracks our speed and direction, and constantly updates.
1545	Chris Hadfield	It is spectacular. From about five minutes in, when we knew for sure that we were going to have the weather to go, the smile on my face just got bigger and bigger, and I was just beaming through the whole launch. I mean, it is just an amazing ride.
1546	Chris Hadfield	The best simulator for spacewalking is underwater - it allows full visuals and body movement in 3D. Virtual reality is good, too, and has some advantages, like full Station simulation, not just part. Like all simulators, they have parts that are wrong and misleading: an important thing to remember when preparing for reality.
1547	Chris Hadfield	'Boldface' is a pilot term, a magic word to describe the procedures that could, in a crisis, save your life. We say that 'boldface is written in blood' because often it's created in response to an accident investigation. It highlights the series of steps that should have been taken to avoid a fatal crash, but weren't.
1548	Chris Hadfield	Ever since I was nine years old and I watched Neil and Buzz walk on the moon, I have felt passionately that this is an interesting human adventure. This is one of the things we're doing that is really fundamentally important, as we leave our home planet, but also exciting.
1549	Chris Hadfield	Every single thing that you learn really just gives you more comfort. It's something I counsel kids all the time: if someone is willing to teach you something for free, take them up on it. Do it. Every single time. All it does is make you more likely to be able to succeed. And it's kind of a nice way to go through life.
1550	Chris Hadfield	I don't want to be treated like I came from another planet or something or was somehow born with some weird birthright or super power. I don't view myself that way. I am a normal guy, picking up the crap from the dog and scraping the BBQ and having a beer and fixing the shed out back.
1551	Chris Hadfield	In the astronaut business - the shuttle is a very complicated vehicle; it's the most complicated flying machine ever built. And in the astronaut business, we have a saying, which is, 'There is no problem so bad that you can't make it worse.'
1552	Chris Hadfield	It was remarkable to see from space how predictable people are. Our homes and towns are almost all in places with moderate temperatures, and they generally have the same shape - a thinly occupied outer blob of suburb surrounding a densely populated core, all based around a ready source of water.
1553	Chris Hadfield	Russians aren't perfect. Their politics are messed up, and they keep going through self-defeating economic cycles. But I have a lot of respect for Russia, and a lot of love for Russians.
1554	Chris Hadfield	Some of the greatest reality television we ever had was the moon landings. When you think about it, that was human emotion and people, unscripted, working with each other - and millions and millions of people around the world, glued to their television sets to share real-time in a brand new, fascinating human experience.
1555	Chris Hadfield	The world, when you look at it, it just can't be random. I mean, it's so different than the vast emptiness that is everything else, and even all the other planets we've seen, at least in our solar system, none of them even remotely resemble the precious life-giving nature of our own planet.
1556	Chris Hemsworth	People who put themselves on the line and sacrifice their own safety for the greater good and for others, and anyone in any profession whose concern is the welfare for other people instead of the individual, are inspiring and important.
1557	Chris Hemsworth	At home in Victoria, we have three dogs, Tosh and Lucy, they're half Blue Heelers, and then there's Torrin a little Maltese terrier. She gets more attention in the house than anyone else! Yes, I miss them a lot.
1558	Chris Hemsworth	For whatever reason, we relate to anything godlike with an English accent. The English are very proud of that. And with anything Roman or gladiators, they have an English accent. For an audience, it is an easy trick to hook people in.
1559	Chris Hemsworth	I have seen 'Thor', yeah. It's fantastic. Being that close to something, it's often pretty hard to watch yourself, but the film in so many ways is so impressive that I was swept along with it like an audience member, and that's a pretty good sign.
1560	Chris Isaak	I remember listening to the radio as a kid and finding that the songs always made me feel more peaceful. Funny, but the more hurtin' the music was, the better it made me feel. I think of that now when I write my songs. I may not be feelin' the blues myself, but I'm writing them for other people who have a hard life.
1561	Chris Isaak	When I play it I look out and see people hold on to each other and dance or just couples leaning into each other and kiss. And I'll go: 'You know, I could have worked hard at school and been a dentist. But I'm so glad I didn't.' Because when I look out and see that I feel like the Pied Piper of love.
1562	Chris Isaak	There was a misconception about me when I started off because I had my hair greased up and I have some vague resemblance to the hillbilly gene pool that Elvis came from. People would say, 'You want to be Elvis' and I would say, 'No'.
1563	Chris Isaak	I hate modern car radios. In my car, I don't even have a push-button radio. It's just got a dial and two knobs. Just AM. One knob makes it louder, and one knob changes the station. When you're driving, that's all I want.
1564	Chris Isaak	I think I had kind of an advantage. When I was growing up, my dad had just got out of jail and he had a great record collection. He had - it was all - these were the songs. So I heard a lot of these songs, like, my whole life, so for me it was easy. I already knew what I was going to sing.
1565	Chris Isaak	The things that got me through grade school are helping me out later in life. It's like, I show up on time. If you buy a ticket to one of my shows, I'll show up. I'll be there. And if it says 10:00, I'll be on stage at 10:00.
1566	Christa Campbell	I was a swimsuit model, and I got bored. Acting was challenging. It was very hard and intimidating. We choose to do things in life sometimes that scare the crap outta us. Performing in front of people was my challenge.
1567	Christa Campbell	I did 'Lonely Hearts' with John Travolta and James Gandolfini. Talk about getting over your fears. These guys were amazing! Also, Cuba Gooding, Jr. is one of my favorites. We've made 3 films together. He is such a generous, giving actor.
1568	Christa Campbell	I love doing all of my own stunts. Anything. Even if they are telling me, 'No, no, no! You can't do that!' I'll do it. Like crashing my car through the gate, climbing up the building, kicking in a window... I love doing all of that stuff.
1569	Christian Bale	All of the muscles were gone, so that was a real tough time of rebuilding all of that. But you have a deadline, you have an obligation. You've said that you will commit to this part, and I just can't live with myself for not really giving it as much as I can.
1570	Christian Bale	No, only disappointment in myself on those occasions I didn't manage to rise to the occasion as I felt I should've done. I can always see how to do it, and then the challenge is, Can I manage that each and every day?
1571	Christian Bale	I mean, first of all, let me say whichever superhero first came up with the idea of wearing a cape, he wasn't really onto anything good. The number of times I'm treading on that damn thing or I throw a punch and it ends up covering my whole head. It's really not practical.
1572	Christian Bale	My hope is that people will be repulsed by the character's complete lack of ethics and obsession with consumerism - that's what I was saying about the difference between the character's message and the film's message.
1573	Christian Bale	But I learned that there's a certain character that can be built from embarrassing yourself endlessly. If you can sit happy with embarrassment, there's not much else that can really get to ya.
1574	Christian Bale	A teenager usually wants to try to get people to notice him in some way, to feel like someone gives a damn. Me, all that attention, I just wanted to fade into the background. Be invisible. Disappear.
1575	Christian Camargo	Actors are the most generous people when it comes to sharing their technique. But if you grew up in a household of carpenters, and you're making a table, everyone would have a different way of doing it.
1576	Christian Camargo	Sometimes, there's a preconceived notion of how a scene or how a work should be delivered. And I see young performers sometimes try and deliver that, and it's not really true to their voice or who they are.
1577	Christian Camargo	Any part I do is a marriage of the words - what the playwright or producer or show runner's vision is - to how I would play it. It took me a while to get rid of 'Oh, they want it this way, so I'm going to do it how they want it.'
1578	Christian Camargo	If you're going to do Shakespeare, do Shakespeare. There's a reason why he's been performed for hundreds of years. His words affect people on a very deep level. He's the true humanist. That all comes through his text, his words.
1579	Christian Camargo	My parents had a difficult divorce. My dad had to take a backseat for a few years, and my grandfather came in. He was also my inspiration for becoming an actor. I really respected him.
1580	Christina Aguilera	It's been quite a roller coaster ride, but I've grown and learned a lot about myself. The greatest thing is being able to interact with fans and touch people's lives... for that I give thanks.
1581	Christina Aguilera	My parent's divorce and hard times at school, all those things combined to mold me, to make me grow up quicker. And it gave me the drive to pursue my dreams that I wouldn't necessarily have had otherwise.
1582	Christina Aguilera	It's definitely a dream come true to be recognized and to be able to sign autographs. But, it's also a lot of hard work and can be draining. If you don't know already, you will quickly learn who your real friends are.
1583	Christina Aguilera	The most vulnerable people have tough exteriors because they are very scared inside, and it's very hard for people like that - people like me - to open up. But playing it safe means you stop being open to learning. I always try to find the challenges.
1584	Christine Ebersole	'Grey Gardens' consumed my life for over two and a half years. It really takes its toll on the family. I'm not there to tuck them in, help them with homework and eat dinner with them. When I work on a show, I only have about 20 minutes a day with my family.
1585	Christine Ebersole	I experience psychic phenomena, so people think I must be crazy. But you have to be accessible and intelligent to be a good actor. I might not have gotten the best grades in school, but I have a very high level of emotional intelligence. You have to be open to receive.
1586	Christine Ebersole	My husband, Bill, and I tried having kids naturally, but then I came to a crossroads before my 40th birthday: I realized that my being a mother wasn't limited to my bearing a child. I just knew that I wanted to be a mother, so I offered it up to my destiny to God and to the universe and met with an adoption attorney. The process was not difficult.
1587	Christine Ebersole	I thought my family was really funny. Everybody in my family was funny. My mom and dad both have great senses of humor and really saw the funny in stuff, so I think that's probably where it came from. I always try to see the funny in things.
1588	Christine Ebersole	Sometimes I think my past life was unrealized. I met a tragic end - it might have been a car over a cliff. But it's true, I came from another time and place, and landed in Paris Hilton's backyard.
1589	Christine Ebersole	How do I let go of Maplewood? It's like Shangri-la. It's so culturally diverse, and all my children are adopted - a transracial family. And we're not the freaks. Everybody flies their freak flag high in Maplewood!
1590	Christine Ebersole	I began my career performing in plays and musicals in New York, but by the mid-'80s, opportunities in Hollywood beckoned and I made the move to Los Angeles. It was a good decision. Work took off, but most important, I met my family out there - my husband, Bill, and the children we would adopt: Elijah, Mae-Mae, and Aron.
1591	Christine Ebersole	I go where the revolution is, and the revolution is Ron Paul. Ron Paul is a champion of the Constitution. He's about getting rid of the Federal Reserve and shrinking federal government.
1592	Christine Ebersole	In 1998, the acting roles suddenly bottomed out. I was no longer getting scripts; even my agent stopped calling. When I finally got him on the phone to ask him what was going on, he paused, then said: 'Well, Christine, you're 45.' I got rid of him.
1593	Christine Ebersole	My father started out as a riveter, but he had the soul of an artist. He worshiped Shakespeare and had aspirations to be an actor. He claimed that from the first day he laid eyes on me, I was going to be this great dramatic actress.
1594	Christine Ebersole	My mother wasn't controlling at all. She was a stabilizing force who grew up on a farm in Pennsylvania. Now it's the big circle game. Taking care of her is a great blessing for me. I'll tuck her into bed, kiss her on the cheek, wipe up the mess on her blouse from whatever she spilled.
1595	Christine Ebersole	You can still love your job and feel guilty. You can still love your child and feel guilty. There's a lot of grey in that. It's about being conscious when you are spending time with your kids, being with them in the moment.
1596	Christine Elise	Being a photographer is like listening to music. If you have a camera, by just living your life you're bound to find some things that are worth taking a picture of. You don't have to be an audiophile to have taste in music. It happens through osmosis.
1597	Christine Elise	If I could wave a magic wand and be anything, I'd be a really respected, really successful author. That's a hard combination to get, though. I really enjoy acting, and it's easier, frankly.
1598	Christine Elise	There are moments in 'Body Snatchers' that touch the sort of thing that I find scary... like isolation and the inability to trust even familiar things. But - is that a horror movie - or a thriller? I don't really know the difference.
1599	Christine Elise	People with film careers get a whole onslaught of people they spend 12 hours a day with every three months. It's like speed dating. You've got a fast-track to social intimacy with a whole bunch of people.
1600	Christopher Abbott	In the future, I kind of like the idea of doing music for film. I think that would be a nice job. I've always liked the sound aspect in movies. I guess once I have more instruments under my belt, it could be something I could do.
1601	Christopher Abbott	It's one of the most beautiful things in the world, to go off and make a film. At the heart of it, making a film - it's pretend. It's a silly thing to do. But it can be important, and to have that experience with people you love is one of the best things you can do.
1602	Christopher Abbott	We just weren't a family that gathered around the TV. I grew up in a town where everyone was outside all the time. I was mostly in Connecticut; I spent a lot of time in Tennessee in the summers, but I was in Stamford, Connecticut.
1603	Christopher Abbott	Doing a play, you have a little bit more time, obviously. You rehearse for a month before you get up in front of people. It's a totally different energy. With film, TV, you want to try to capture lightning-in-a-bottle moments. I don't try to rehearse as much with that stuff, because you want those sparks of something to come out, if they do.
1604	Christopher Abbott	I loved movies growing up. I went to the movies with my uncle all the time. But being an actor? I didn't even think about it until I was about twenty years old. I took a class at the college I was at. I don't know why - I just wanted to take a class, and I kind of fell in love with it there.
1605	Christopher Abbott	Once I realized I wanted live in New York, I saved enough money that I wouldn't have to get a job right away. That was important to me, to focus on acting; I didn't want to come here and just fall into the mix.
1606	Christopher Darden	I did not think that I was angry, but clearly anger was reflected in my writing. I did not think that I had been affected emotionally, but it was clear from my writing that I was still very emotional about the trial some six months after it ended.
1607	Christopher Darden	It would have been easier to have a male protagonist, but I didn't want people to assume that Nikki Hill was me in her entirety because a lot of people just don't like me and I don't think they would be interested in reading about me, even in the fictional context.
1608	Christopher Darden	I don't know how the editors are going to take it or how it may be received. But to some extent I'm hoping that with the next book, when people pick it up and read it, it will scare the pants off of them.
1609	Christopher Darden	I suppose that one of the reasons I wrote 'In Contempt' was because of the money. After the trial I came to realize that there were things that I needed to do if I was to protect myself and my family, so there were some selfish reasons for it.
1610	Christopher Darden	In fact, some reviewers have said that as they got into the story they forgot that the protagonist is a black woman. They were moved by the story - by the people as a whole - and not by the little things.
1611	Christopher Eccleston	I think theatre is by far the most rewarding experience for an actor. You get 4 weeks to rehearse your character and then at 7:30 pm you start acting and nobody stops you, acting with your entire soul.
1612	Christopher Eccleston	Often as a child you see someone with a learning disability or Down's Syndrome and my mum and dad were always very quick to explain exactly what was going on and to be in their own way inclusive and welcoming.
1613	Christopher Eccleston	I love my accent, I thought it was useful in Gone In 60 Seconds because the standard villain is upper class or Cockney. My Northern accent would be an odd clash opposite Nic Cage.
1614	Christopher Eccleston	I got a tiny part in a play, auditioned for another one and got that as well. Not only that, the first finished on the Saturday and the other started on the Monday which is like an actor's dream!
1615	Christopher Egan	There's no real road map to L.A. Everyone's journey is different. You have to persevere and be willing to put everything in it. You have to stick it out. I don't really have a safety net, but what I do is put myself in the best possible position to succeed by working hard. Also, be careful who you let into your life.
1616	Christopher Egan	I've done a road trip across Italy with a girlfriend, and that was very romantic. I think that road trips are probably one of the romantic things you can do. To take your girlfriend and just stay wherever; don't have a destination and just drive and see where the road takes you is pretty cool.
1617	Christopher Egan	I just want to keep doing things completely different from the other. I just want to keep working with great people, great filmmakers and great actors and just building on that experience.
1618	Christopher Gadsden	The present times require the vigor and the activity of the prime of life; but I feel the increasing infirmities of age to such a degree, that I am conscious I cannot serve you to advantage.
1619	Christopher Gadsden	If my acceptance of the office of Governor would serve my country, though my administration would be attended with the loss of personal credit and reputation, I would cheerfully undertake it.
1620	Christopher Gadsden	It may not be proper for me, perhaps, to let my feelings carry me further am therefore resigned to stop here, if sir, you think my particular reasons following too free, or will give offense to the House, which I would be sorry to be thought capable of intending.
1621	Christopher Hampton	A great number of the disappointments and mishaps of the troubled world are the direct result of literature and the allied arts. It is our belief that no human being who devotes his life and energy to the manufacture of fantasies can be anything but fundamentally inadequate.
1622	Christopher Hampton	Often I think the novels I read won't make very good movies - I better not say which I'm looking at for potential films! - but it's nice to have an excuse to just sit and read for a whole day.
1623	Christopher Hampton	Since my adaptation of Ian McEwan's 'Atonement,' I get sent a lot of novels that people think will work as movies. So every now and then I make a point of sitting down and reading a couple of them.
1624	Christopher Isherwood	What irritates me is the bland way people go around saying, 'Oh, our attitude has changed. We don't dislike these people any more.' But by the strangest coincidence, they haven't taken away the injustice; the laws are still on the books.
1625	Christopher Morley	Humor is perhaps a sense of intellectual perspective: an awareness that some things are really important, others not; and that the two kinds are most oddly jumbled in everyday affairs.
1626	Christopher Morley	Read, every day, something no one else is reading. Think, every day, something no one else is thinking. Do, every day, something no one else would be silly enough to do. It is bad for the mind to continually be part of unanimity.
1627	Chuck D	Being positive is like going up a mountain. Being negative is like sliding down a hill. A lot of times, people want to take the easy way out, because it's basically what they've understood throughout their lives.
1628	Chuck D	The immediacy of the technology of the web allows us, as songwriters, to write something very sharp and quick. That has a lot to do with helping a songwriter be more reflective of reality, instead of being in an area where you have to process things. It's the difference between processing fish and catching it in a boat.
1629	Chuck D	Of course voting is useful. But then again, I don't put a big glow to it. Voting is about as essential as washing yourself. It's something you're supposed to do. Now, you can't go around bragging, expecting to get props because you voted. That's stupid.
1630	Chuck D	A lot of times black folks look for love in all the wrong places. You're always looking for somebody to love you, be accepted, and there's the insecurities that are even transmitted through rap. Everyone is trying to aim to please too much.
1631	Chuck D	I'd rather have a hundred thousand or a million people saying I'm nuts and I'm crazy for my musical choices and what I've said lyrically, than a million people all raising their hand on the first day.
1632	Chuck D	There are too many leaders anointed because they have a public voice - television, radio, or record, or whatever. That even includes myself. In the past, I'd say, 'Don't anoint me when you can anoint yourself.'
1633	Chuck D	I believe that, artistically and culturally, the free radio air should be able to support local artists of whatever genre. Play 40 percent of your local artists; don't suck up to major labels to the point where you neglect your own locale.
1634	Chuck D	I spread the message of hope and of unity. That's what gets me up in the morning. I can tell you what is wrong, but I can't tell you how to fix it. I'm a raptivist, not a politician. I deal in hope.
1635	Chuck D	I was inspired by the classic rock radio of the Seventies. They separated Chuck Berry and the Beatles from the Led Zeppelins and Bostons and Peter Framptons of the time. In many ways, classic rock became bigger than mainstream rock.
1636	Chuck Eddy	California club pop chirper Dev's debut is as stark as it is sweet. This is owed partly to the casually giddy lightness of her talk-singing - familiar from her slizzered 2010 cameo on Far East Movement's smash 'Like a G6,' and around-the way-girl frisky like 1980s Latin freestyle.
1637	Chuck Hagel	The United Nations has a critical role to play in promoting stability, security, democracy, human rights, and economic development. The UN is as relevant today as at any time in its history, but it needs reform.
1638	Chuck Hagel	Well, Mr Obama inherited probably the biggest inventory of problems, certainly foreign policy problems, than any American president ever has. I think the entire inventory of problems that he inherited is probably as big overall as any president, certainly since Franklin Roosevelt and maybe, in some cases, worse.
1639	Chuck Hagel	When you're dealing in situations that are uncontrollable and combustible, you try to stabilize the situation as quickly as you can and then work toward and work out toward democratic reform.
1640	Chuck Hagel	Foreign policy is all about a universe of bad decisions, imperfect decisions; every situation is different. The dynamics, the atmospherics, the people, the pressures, the geopolitical realities shift.
1641	Chuck Hagel	My overall worldview has never changed: that America has and must maintain the strongest military in the world, that we must lead the international community to confront threats and challenges together, and that we must use all tools of American power to protect our citizens and our interests.
1642	Chuck Hagel	Our alliances should be understood as a means to expand our influence, not as a constraint on our power. The expansion of democracy and freedom in the world should be a shared interest and value with all nations.
1643	Chuck Hagel	Our foreign policy needs to support our energy, economic, defense and domestic policies. It all falls within the arch of national interest. There will be windows of opportunity, but they will open and close quickly.
1644	Chuck Hagel	Too often in Washington we tend to see foreign policy as an abstraction, with little understanding of what we are committing our country to: the complications and consequences of endeavors.
1645	Chuck Hagel	When I came to the Senate in 1997, the world was being redefined by forces no single country controlled or understood. The implosion of the Soviet Union and a historic diffusion of economic and geopolitical power created new influences and established new global power centers - and new threats.
1646	Chuck Palahniuk	The unreal is more powerful than the real, because nothing is as perfect as you can imagine it, because it's only intangible ideas, concepts, beliefs, fantasies that last. Stone crumbles, wood rots. People, well, they die. But things as fragile as a thought, a dream, a legend, they can go on and on.
1647	Chuck Palahniuk	People don't want their lives fixed. Nobody wants their problems solved. Their dramas. Their distractions. Their stories resolved. Their messed cleaned up. Because what would they have left? Just the big scary unknown.
1648	Chuck Palahniuk	If you knew that your life was merely a phase or short, short segment of your entire existence, how would you live? Knowing nothing 'real' was at risk, what would you do? You'd live a gigantic, bold, fun, dazzling life. You know you would. That's what the ghosts want us to do - all the exciting things they no longer can.
1649	Chuck Palahniuk	I think in a way, you're doomed, once you can envision something. You're sort of doomed to make it happen. I've found that the moment I can envision leaving a relationship, that's usually the moment that the relationship starts to fall apart.
1650	Chuck Palahniuk	In 2008, while the film version of my book 'Choke' was coming to market, my mother was diagnosed with lung cancer. That meant that I had to appear in public to promote a comedy about a son trying to save his dying mother - the plot of Choke - while privately I was caring for my own dying mother. It was torture.
1651	Chuck Palahniuk	I've always thought stand-up comedians were the oral storytellers of our time, because they know rhetoric, they know delivery, they know timing, they know all of these things that you can only learn by telling a story out loud and interacting with an audience.
1652	Chuck Palahniuk	Men are destroyed for being rebellious, and women destroy themselves by failing to be rebellious. Unless you can make that next jump to either getting along with people or resisting people, you are ultimately destroying yourself.
1653	Cindy Gallop	I have a low tolerance for people who complain about things but never do anything to change them. This led me to conclude that the single largest pool of untapped natural resources in this world is human good intentions that are never translated into actions.
1654	Cindy Gallop	Despite their good intentions, today's businesses are missing an opportunity to integrate social responsibility and day-to-day business objectives - to do good and make money simultaneously.
1655	Cindy Gallop	If I ran the world, I would find a way to bring the wealth of human good intentions and corporate good intentions together - to activate them collectively into shared action against shared objectives that produces shared hard, tangible results.
1656	Cindy Gallop	Client companies and advertising agencies are old-world-order places. The systems and processes and structures come from a time when you shot the TV commercial, then you did the print ads, then you did everything else - including the website. Everything has changed, but the systems haven't.
1657	Cindy Gallop	When I give talks like the one I'm going to give at the Changing Advertising Summit, one of the points I often make to the audience is that I'm not one of those speakers who stands in front of the audience and pontificates - everything I talk about I'm actually doing myself. I'm living it.
1658	Cindy Gallop	The single biggest lesson I learned was when a hire isn't working out fire them fast. My biggest mistakes, and where I've seen the worst results, were when I gave someone too many chances, or let a situation drift on for too long because I couldn't bring myself to terminate it.
1659	Cindy Gallop	When we launched If WeRanTheWorld, I said to my team, I want us to innovate in every aspect of how we design and operate this as a business venture, as much as the web platform itself - because I want us to design our own startup around the working lives that we would all like to live. Women and men alike.
1660	CJ Adams	I was watching TV one day, and there was this open casting call for extras, and my brother says, 'You wanna try out for this movie?' and I said, 'No, I'm okay.' And then he said, 'Do you wanna be on a DVD?' And I said, 'I wanna be on a DVD!,' so I tried out.
1661	Claire Cameron	I cried most days working on the first draft. The last scenes were the hardest. I had a feeling where I wanted to end - the exact note - but I couldn't see how to get there. Sarah Murphy, my editor, asked the right questions to help me. I think of 'The Bear' as a hopeful book.
1662	Claire Cameron	How do you solve a mystery? How do you write a book? The techniques for starting both are surprisingly similar. Find an intriguing question and, pen and dagger tucked under cloak, search for clues.
1663	Claire Cameron	I was haunted by a bear attack that happened in Algonquin Park in 1991. The problem was that I don't believe in ghosts, so that ruled out an exorcism. My other choice was to start writing.
1664	Claire Cameron	I was hiking a five-day loop - alone - in the Rocky Mountains when I rounded the switchback and saw a large body on the trail ahead. It had brown fur with a cinnamon tinge that was draped across dense, humped back muscle. A broad head lifted and I could see the dish-shaped muzzle was catching my scent. I knew bears. This was a grizzly.
1665	Claire Cameron	Many of my favorite survivors in fiction show that it may not be the most muscled, macho or mighty people who pull through. A strong mind and body aren't always enough. You might also need a resilient heart.
1666	Claire Cameron	I find this mortifying to admit, but I have one of those balls that helps my posture. They're hard to sit on, so it stops me from sitting too long... I also wear a pair of 3M(TM) PELTOR(TM) Optime(TM) II Ear Muffs. They're the same ones that people wear on the tarmac among the planes - noise blockers.
1667	Claire Cameron	I would have liked to be on the streets of Manhattan during 9/11. My working theory is that people are much kinder to each other in times of trauma than we tend to portray in our stories.
1668	Claire Cameron	I'm very rigid about my schedule. I sit down at 8 A.M., and the Internet blocker goes on. My standard time is 120 minutes. I'm a compulsive writer, so it reminds me to stop writing... If I write more than that, I turn into an ogre for my kids.
1669	Claire Cameron	What sets 'Miss Peregrine's Home for Peculiar Children' apart is Riggs's use of 'found' photographs as a spark of inspiration for the narrative. 'Found' describes art created from common objects that are not normally considered art.
1670	Claire Cameron	While 'Visitation Street' has the markings of a traditional whodunnit mystery - starting with a missing girl, intrigue and many suspicious characters - Pochoda shows her hand early on by fingering a culprit. The book turns, then, into a 'whydunnit.'
1671	Claire Danes	I get a little jealous of these actor boys. They walk into a club, and in two seconds flat there are swarms of girls who are wanting so badly to touch them or just say hello. That's not the case with me, or any other girl I know.
1672	Claire Danes	But I don't know if people are meant to be together. You have to have a lot in common, choose well and be really fortunate. It's not like you're sprinkled with fairy dust. You have to believe that love will be there when you need it.
1673	Claire Danes	I actually think in some ways that it might be more challenging to be bipolar because it's so mercurial - it's so ever-changing. You can't get any traction. You can't build on a system. Whereas, somebody who has Asperger's, which is certainly a much more forgiving expression of autism, can create models for coping and build on them over time.
1674	Claire Danes	I would sign on for projects that were meant to shoot in July, and then they would postponed and they would bleed into the following semester, and then I'd take a semester off, and then the movie would collapse.
1675	Clare Balding	If you are fearful, a horse will back off. If you are calm and confident, it will come forward. For those who are often flattered or feared, the horse can be a welcome mirror of the best in human nature.
1676	Clare Balding	Being made to feel like an irrelevant child was probably an asset. Benign negligence is not a bad parental attitude or at least a cross between a benevolent dictator and benign negligence - you should just let kids crack on with it.
1677	Clare Balding	If you look back at British history, women being allowed to play sport in schools meant they had to change their clothing. They couldn't be running around in their long skirts and corsets, because you can't.
1678	Clare Balding	You come across words all the time that are everyday sexism. I was described as 'competently bossy' and 'bossily competent' by a male journalist, and I thought, 'Gosh, 'bossy' is never used of a man.'
1679	Clare Balding	The British have a unique relationship with horses. They are etched into our landscape in chalk, they have been written about, painted, sung about, celebrated and gambled upon for centuries.
1680	Clarence Darrow	The best that we can do is to be kindly and helpful toward our friends and fellow passengers who are clinging to the same speck of dirt while we are drifting side by side to our common doom.
1681	Cleveland Abbe	As a great man's influence never ends, so also there is not definite finality, no end, to a great survey; it runs along for centuries, ever responsive to the strain of the increasing needs of a growing population and an enlarging domain.
1682	Cleveland Abbe	The atmosphere is much too near for dreams. It forces us to action. It is close to us. We are in it and of it. It rouses us both to study and to do. We must know its moods and also its motive forces.
1683	Clifton Fadiman	My son is 7 years old. I am 54. It has taken me a great many years to reach that age. I am more respected in the community, I am stronger, I am more intelligent and I think I am better than he is. I don't want to be a pal, I want to be a father.
1684	Clint Eastwood	I had three points I wanted to make: That not everybody in Hollywood is on the left, that Obama has broken a lot of the promises he made when he took office, and that the people should feel free to get rid of any politician who's not doing a good job. But I didn't make up my mind exactly what I was going to say until I said it.
